date,state,positive,negative,hospitalizedCurrently,hospitalizedCumulative,recovered,death,hospitalized,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
20200618,DE,10499,78185,79,,6350,502,,,,9524,444,58,10,55,2042,88684,88684,2097,88684,0,0
20200618,FL,85926,1425386,,12862,,3154,12862,114435,1665500,85926,3154,,12,3207,22346,1512769,1511312,25553,1511312,44,189
20200618,GA,60912,602292,921,9663,,2605,9663,55127,602292,60912,,,13,882,11855,663204,663204,12737,663204,30,120
20200618,GU,193,9395,0,,170,5,,184,9076,185,,,66,5,385,9588,9588,390,9588,0,0
20200618,HI,744,63630,,95,639,17,95,,,,,,15,4,1127,64374,64374,1131,64374,0,3
20200618,IA,24854,216077,188,,15604,679,,,,24854,,,19,393,5407,240931,240931,5800,240931,6,0
20200618,ID,3632,64380,23,275,3013,88,275,,,3258,68,20,16,92,1136,68012,68012,1228,68012,0,0
20200618,IL,135639,1149054,1878,,,6718,,,,134778,6537,181,17,593,24911,1284693,1284693,25504,1284693,52,0
20200618,IN,41438,343284,754,6589,30175,2491,6589,,,,2304,187,18,425,13115,384722,384722,13540,384722,16,63
20200618,KS,11681,130443,,1011,696,247,1011,,,,,,20,0,0,142124,142124,0,142124,0,0
20200618,KY,13197,293183,400,2482,3506,520,2482,,,12846,518,2,21,202,6309,306380,306380,6511,306380,2,27
20200618,LA,48634,496587,585,,37017,3062,,,,,2950,112,22,0,0,545221,545221,0,545221,0,0
20200618,MA,106422,634838,968,10985,91404,7770,10985,,,101853,7591,179,25,271,8943,741260,741260,9214,741260,36,60
20200618,MD,63229,384379,660,10357,4640,3016,10357,,,63229,2886,130,24,260,6005,447608,447608,6265,447608,20,48
20200618,ME,2878,71182,27,323,2300,102,323,3466,71182,2555,102,,23,42,0,74060,74060,42,74060,0,0
20200618,MI,66798,783388,557,,44964,6061,,82889,783388,60618,5818,243,26,301,0,850186,850186,301,850186,25,0
20200618,MN,31675,429204,345,3718,27566,1376,3718,,,31675,1344,32,27,379,11913,460879,460879,12292,460879,19,29
20200618,MO,16908,280434,533,,,946,,17275,252506,16908,,,29,283,12057,297342,297342,12340,297342,37,0
20200618,MP,30,8139,,,19,2,,,,30,2,,69,0,0,8169,8169,0,8169,0,0
20200618,MS,20641,218074,668,2767,15323,938,2767,,,20500,922,16,28,0,-5674,238715,238715,-5674,238715,0,0
20200618,MT,655,66215,8,81,545,20,81,,,655,,,30,25,1330,66870,66870,1355,66870,0,3
20200618,NC,48188,645490,857,,29219,1175,,,,48188,1175,,37,1333,24923,693678,693678,26256,693678,7,0
20200618,ND,3193,87461,26,208,2809,70,208,,,3193,64,6,38,27,953,90654,90654,980,90654,0,7
20200618,NE,17226,127587,156,1141,10761,234,1141,,,17226,,,31,195,2231,144813,144813,2426,144813,3,25
20200618,NH,5436,96548,56,531,4104,330,531,,,5436,,,33,72,1826,101984,101984,1898,101984,4,10
20200618,NJ,168107,1003627,1258,19010,29101,12800,19010,,,168107,12800,,34,404,23489,1171734,1171734,23893,1171734,31,0
20200618,NM,10065,265832,161,1715,4351,452,1715,,,10065,,,35,132,4212,275897,275897,4344,275897,5,17
20200618,NV,12076,218720,357,,641,489,,,,12076,,,32,234,2952,230796,230796,3186,230796,3,0
20200618,NY,385760,2793900,1358,89995,69243,24661,89995,,,385760,,,36,618,67923,3179660,3179660,68541,3179660,32,0
20200618,OH,43122,556902,547,7104,,2633,7104,,,39973,2401,232,39,700,14761,600024,600024,15461,600024,22,53
20200618,OK,9354,260199,197,1146,7071,366,1146,10535,260199,9354,,,40,450,3671,269553,269553,4121,269553,2,0
20200618,OR,6366,182770,141,933,2502,187,933,,,6140,,,41,148,4638,189136,189136,4786,189136,4,4
20200618,PA,80236,543832,740,,60979,6361,,,,77949,,,42,418,10819,624068,624068,11237,624068,42,0
20200618,PR,6111,113280,73,,,147,,2326,112331,1496,57,90,72,108,0,119391,119391,108,119391,0,0
20200618,RI,16354,123216,126,1911,1502,885,1911,23058,195774,16354,,,44,71,1219,139570,139570,1290,139570,9,13
20200618,SC,21548,258975,626,2055,9734,621,2055,28983,251540,21533,621,0,45,992,6777,280523,280523,7769,280523,4,0
20200618,SD,6109,64244,93,585,5221,78,585,,,,,,46,59,1306,70353,70353,1365,70353,0,15
20200618,TN,32829,619565,617,2209,21949,509,2209,38194,613966,32595,488,21,47,686,7135,652394,652394,7821,652394,12,29
20200618,TX,99851,1307890,2947,,63812,2105,,,,99851,,,48,3516,34587,1407741,1407741,38103,1407741,43,0
20200618,UT,15839,266846,282,1120,8786,152,1120,,,15839,,,49,495,3498,282685,282685,3993,282685,3,18
20200618,VA,56238,445830,857,8350,7493,1586,8350,,,53769,1482,104,51,463,7264,502327,502068,7727,502068,3,-17
20200618,VI,73,2354,,,64,6,,,,,6,,78,0,0,2440,2427,0,2427,0,0
20200618,VT,1135,53610,11,,917,56,,,,1135,56,,50,5,1077,54745,54745,1082,54745,1,0
20200618,WA,28575,441468,263,3938,,1226,3938,,,28556,1226,,53,320,6299,470043,470043,6619,470043,-5,23
20200618,WI,26590,433913,240,3160,18055,719,3160,,,23876,719,,55,461,10177,460677,460503,10638,460503,7,32
20200618,WV,2418,142011,25,,1665,88,,,,2336,,,54,42,3017,144429,144429,3059,144429,0,0
20200618,WY,1144,35010,8,97,870,18,97,1025,33164,906,,,56,30,1055,36154,36154,1085,36154,0,0
20200619,AK,722,82909,18,,457,12,,,,722,12,,2,14,2432,83631,83631,2446,83631,0,0
20200619,AL,29002,302323,650,2416,15974,822,2416,,,28583,812,10,1,796,7995,331325,331325,8791,331325,12,43
20200619,AR,14631,220141,224,1100,9712,214,1100,,,14631,,,5,703,5635,234772,234772,6338,234772,6,26
20200619,AS,0,174,,,,0,,,,0,,,60,0,0,174,174,0,174,0,0
20200619,AZ,46689,345527,1832,4246,7018,1312,4246,,,46323,1224,88,4,3246,9238,392216,392216,12484,392216,41,5
20200619,CA,165416,2990286,4587,,,5360,,,,165416,,,6,4317,76855,3155702,3155702,81172,3155702,70,0
20200619,CO,29901,234545,270,5308,4280,1417,5308,,,27218,,,8,228,2002,264446,264446,2230,264446,15,14
20200619,CT,45557,346531,172,10099,7842,4238,10099,,,43172,3385,853,9,117,11678,392088,392088,11795,392088,12,0
20200619,DC,9952,63839,184,,1162,530,,,,,,,11,49,1543,73791,73791,1592,73791,3,0
20200619,DE,10611,79823,75,,6395,504,,,,9580,446,58,10,112,1638,90434,90434,1750,90434,2,0
20200619,FL,89748,1443123,,13062,,3197,13062,118915,1687546,89748,3197,,12,3822,17737,1534449,1532871,21559,1532871,43,200
20200619,GA,62009,608297,937,9772,,2636,9772,55678,608297,62009,,,13,1097,6005,670306,670306,7102,670306,31,109
20200619,GU,200,9515,0,,173,5,,192,9515,192,,,66,7,120,9715,9715,127,9715,0,0
20200619,HI,762,64982,,95,640,17,95,,,,,,15,18,1352,65744,65744,1370,65744,0,0
20200619,IA,25275,221374,197,,15816,681,,,,25275,,,19,421,5297,246649,246649,5718,246649,2,0
20200619,ID,3743,65802,28,278,3088,89,278,,,3354,69,20,16,111,1422,69545,69545,1533,69545,1,3
20200619,IL,136470,1175533,1837,,,6718,,,,135470,6580,204,17,831,26479,1312003,1312003,27310,1312003,0,0
20200619,IN,41746,351141,773,6731,30760,2516,6731,,,,2327,189,18,308,7857,392887,392887,8165,392887,25,142
20200619,KS,12059,135590,,1035,715,254,1035,,,,,,20,378,5147,147649,147649,5525,147649,7,24
20200619,KY,13454,297773,339,2494,3516,522,2494,,,13097,519,3,21,257,4590,311227,311227,4847,311227,2,12
20200619,LA,48515,542394,561,,37017,3084,,,,,2972,112,22,-119,45807,590909,590909,45688,590909,22,0
20200619,MA,106650,644157,994,11036,91404,7800,11036,,,102005,7619,181,25,228,9319,750807,750807,9547,750807,30,51
20200619,MD,63548,390121,648,10447,4685,3030,10447,,,63548,2901,129,24,319,5742,453669,453669,6061,453669,14,90
20200619,ME,2913,74248,26,328,2323,102,328,3554,74248,2586,102,,23,35,3066,77161,77161,3101,77161,0,5
20200619,MI,67097,812831,557,,44964,6067,,83551,812831,60829,5823,244,26,299,29443,879928,879928,29742,879928,6,0
20200619,MN,32031,443121,339,3748,27709,1393,3748,,,32031,1361,32,27,356,13917,475152,475152,14273,475152,17,30
20200619,MO,17201,289083,594,,,948,,17275,252506,17201,,,29,293,8649,306284,306284,8942,306284,2,0
20200619,MP,30,8139,,,19,2,,,,30,2,,69,0,0,8169,8169,0,8169,0,0
20200619,MS,20641,218074,661,2767,15323,938,2767,,,20641,922,16,28,0,0,238715,238715,0,238715,0,0
20200619,MT,666,67756,9,82,546,20,82,,,666,,,30,11,1541,68422,68422,1552,68422,0,1
20200619,NC,49840,662473,871,,29219,1197,,,,49840,1197,,37,1652,16983,712313,712313,18635,712313,22,0
20200619,ND,3226,89380,26,210,2840,71,210,,,3226,65,6,38,33,1919,92606,92606,1952,92606,1,2
20200619,NE,17415,130431,149,1166,11066,240,1166,,,17415,,,31,189,2844,147846,147846,3033,147846,6,25
20200619,NH,5450,98275,56,533,4140,331,533,,,5450,,,33,14,1727,103725,103725,1741,103725,1,2
20200619,NJ,168496,1025847,1177,19267,29209,12835,19267,,,168496,12835,,34,389,22220,1194343,1194343,22609,1194343,35,257
20200619,NM,10153,270022,157,1726,4439,456,1726,,,10153,,,35,88,4190,280175,280175,4278,280175,4,11
20200619,NV,12486,221874,370,,652,491,,,,12486,,,32,410,3154,234360,234360,3564,234360,2,0
20200619,NY,386556,2872407,1284,89995,69377,24686,89995,,,386556,,,36,796,78507,3258963,3258963,79303,3258963,25,0
20200619,OH,43731,572305,525,7167,,2667,7167,,,40549,2430,237,39,609,15403,616036,616036,16012,616036,34,63
20200619,OK,9706,264872,211,1209,7212,367,1209,10834,264872,9706,,,40,352,4673,274578,274578,5025,274578,1,63
20200619,OR,6572,187345,154,946,2533,188,946,,,6344,,,41,206,4575,193917,193917,4781,193917,1,13
20200619,PA,80762,556456,731,,62186,6399,,,,78451,,,42,526,12624,637218,637218,13150,637218,38,0
20200619,PR,6195,113280,78,,,147,,2326,112331,1499,57,90,72,84,0,119475,119475,84,119475,0,0
20200619,RI,16413,124397,123,1922,1515,894,1922,23189,199203,16413,,,44,59,1181,140810,140810,1240,140810,9,11
20200619,SC,22631,265669,660,2294,10790,639,2294,30232,258045,22608,639,0,45,1083,6694,288300,288300,7777,288300,18,239
20200619,SD,6158,65035,95,589,5276,81,589,,,,,,46,49,791,71193,71193,840,71193,3,4
20200619,TN,34017,627672,635,2238,22531,515,2238,39664,627672,33776,494,21,47,1188,8107,661689,661689,9295,661689,6,29
20200619,TX,103305,1320609,3148,,65329,2140,,,,103305,,,48,3454,12719,1423914,1423914,16173,1423914,35,0
20200619,UT,16425,270933,237,1145,9113,155,1145,,,16425,,,49,586,4087,287358,287358,4673,287358,3,25
20200619,VA,56793,455618,862,8425,7563,1602,8425,,,54312,1499,103,51,555,9788,512696,512411,10343,512411,16,75
20200619,VI,74,2450,,,64,6,,,,,6,,78,1,96,2535,2524,97,2524,0,0
20200619,VT,1144,54743,8,,918,56,,,,1144,56,,50,9,1133,55887,55887,1142,55887,0,0
20200619,WA,28666,445796,276,3959,,1245,3959,,,28644,1245,,53,91,4328,474462,474462,4419,474462,19,21
20200619,WI,26913,444751,240,3177,18055,730,3177,,,24154,730,,55,323,10838,471822,471664,11161,471664,11,17
20200619,WV,2435,143579,22,,1665,88,,,,2353,,,54,17,1568,146014,146014,1585,146014,0,0
20200619,WY,1173,35301,8,98,889,20,98,1086,35141,927,,,56,29,291,36474,36474,320,36474,2,1
20200620,AK,743,86175,16,,464,12,,,,743,12,,2,21,3266,86918,86918,3287,86918,0,0
20200620,AL,29549,309974,638,2443,15974,838,2443,,,29126,828,10,1,547,7651,339523,339523,8198,339523,16,27
20200620,AR,15142,227092,224,1100,10082,224,1100,,,15142,,,5,511,6951,242234,242234,7462,242234,10,0
20200620,AS,0,174,,,,0,,,,0,,,60,0,0,174,174,0,174,0,0
20200620,AZ,49798,355482,1938,4252,7196,1338,4252,,,49426,1247,91,4,3109,9955,405280,405280,13064,405280,26,6
20200620,CA,169309,3065103,4582,,,5424,,,,169309,,,6,3893,74817,3234412,3234412,78710,3234412,64,0
20200620,CO,30187,242882,250,5318,4296,1429,5318,,,27453,,,8,286,8337,273069,273069,8623,273069,12,10
20200620,CT,45715,350172,150,10099,7842,4251,10099,,,43303,3394,857,9,158,3641,395887,395887,3799,395887,13,0
20200620,DC,9984,67969,177,,1166,531,,,,,,,11,32,4130,77953,77953,4162,77953,1,0
20200620,DE,10681,81735,75,,6395,504,,,,9632,446,58,10,70,1912,92416,92416,1982,92416,0,0
20200620,FL,93797,1467475,,13227,,3237,13227,123815,1717070,93797,3237,,12,4049,24352,1562902,1561272,28401,1561272,40,165
20200620,GA,63809,630575,944,9837,,2642,9837,58013,630575,63809,,,13,1800,22278,694384,694384,24078,694384,6,65
20200620,GU,222,9788,0,,173,5,,214,9852,214,,,66,22,273,10010,10010,295,10010,0,0
20200620,HI,789,65945,,96,642,17,96,,,,,,15,27,963,66734,66734,990,66734,0,1
20200620,IA,25496,224711,182,,15963,681,,,,25496,,,19,221,3337,250207,250207,3558,250207,0,0
20200620,ID,3871,67325,28,279,3183,89,279,,,3466,69,20,16,128,1523,71196,71196,1651,71196,0,1
20200620,IL,137104,1200864,1696,,,6829,,,,136104,6625,204,17,634,25331,1337968,1337968,25965,1337968,111,0
20200620,IN,42061,359741,768,6755,31110,2536,6755,,,,2346,190,18,315,8600,401802,401802,8915,401802,20,24
20200620,KS,12059,135590,,1035,715,254,1035,,,,,,20,0,0,147649,147649,0,147649,0,0
20200620,KY,13630,303531,354,2522,3530,524,2522,,,13253,521,3,21,176,5758,317161,317161,5934,317161,2,28
20200620,LA,49385,555431,574,,37017,3104,,,,,2992,112,22,870,13037,604816,604816,13907,604816,20,0
20200620,MA,106936,658001,964,11076,91404,7828,11076,,,102228,7647,181,25,286,13844,764937,764937,14130,764937,28,40
20200620,MD,63956,398324,644,10497,4745,3052,10497,,,63956,2923,129,24,408,8203,462280,462280,8611,462280,22,50
20200620,ME,2938,76638,29,333,2380,102,333,3592,75537,2610,102,,23,25,2390,79576,79576,2415,79576,0,5
20200620,MI,67545,827089,557,,49290,6087,,83939,827089,61084,5843,244,26,448,14258,894634,894634,14706,894634,20,0
20200620,MN,32467,459576,324,3767,28205,1404,3767,,,32467,1372,32,27,436,16455,492043,492043,16891,492043,11,19
20200620,MO,17590,293525,415,,,955,,17275,252506,17590,,,29,389,4442,311115,311115,4831,311115,7,0
20200620,MP,30,8139,,,19,2,,,,30,2,,69,0,0,8169,8169,0,8169,0,0
20200620,MS,20641,218074,465,2767,15323,938,2767,,,20500,922,16,28,0,0,238715,238715,0,238715,0,0
20200620,MT,698,68832,10,85,548,20,85,,,698,,,30,32,1076,69530,69530,1108,69530,0,3
20200620,NC,51389,679952,883,,29219,1212,,,,51389,1212,,37,1549,17479,731341,731341,19028,731341,15,0
20200620,ND,3251,90980,28,213,2882,71,213,,,3251,65,6,38,25,1600,94231,94231,1625,94231,0,3
20200620,NE,17591,134263,141,1200,11312,244,1200,,,17591,,,31,176,3832,151854,151854,4008,151854,4,34
20200620,NH,5486,100081,61,549,4209,337,549,,,5486,,,33,36,1806,105567,105567,1842,105567,6,16
20200620,NJ,168834,1050039,1125,19267,29318,12857,19267,,,168834,12857,,34,338,24192,1218873,1218873,24530,1218873,22,0
20200620,NM,10260,274342,147,1735,4512,464,1735,,,10260,,,35,107,4320,284602,284602,4427,284602,8,9
20200620,NV,12931,226032,370,,652,491,,,,12931,,,32,445,4158,238963,238963,4603,238963,0,0
20200620,NY,387272,2940521,1220,89995,69506,24710,89995,,,387272,,,36,716,68114,3327793,3327793,68830,3327793,24,0
20200620,OH,44262,585703,482,7201,,2697,7201,,,41062,2460,237,39,531,13398,629965,629965,13929,629965,30,34
20200620,OK,10037,271925,197,1229,7414,368,1229,11340,271925,10037,,,40,331,7053,281962,281962,7384,281962,1,20
20200620,OR,6750,187345,154,946,2533,189,946,,,6344,,,41,178,0,194095,194095,178,194095,1,0
20200620,PA,81266,566461,715,,62574,6419,,,,78947,,,42,504,10005,647727,647727,10509,647727,20,0
20200620,PR,6463,113280,83,,,147,,2326,112331,1531,57,90,72,268,0,119743,119743,268,119743,0,0
20200620,RI,16449,125078,123,1922,1515,894,1922,23263,200885,16449,,,44,36,681,141527,141527,717,141527,0,0
20200620,SC,23786,272463,673,2294,10790,644,2294,31553,264666,23756,644,0,45,1155,6794,296249,296249,7949,296249,5,0
20200620,SD,6225,65690,91,598,5335,81,598,,,,,,46,67,655,71915,71915,722,71915,0,9
20200620,TN,34446,640894,588,2266,22838,524,2266,40201,634900,34207,503,21,47,429,13222,675340,675340,13651,675340,9,28
20200620,TX,107735,1355663,3247,,67096,2165,,,,107735,,,48,4430,35054,1463398,1463398,39484,1463398,25,0
20200620,UT,17068,275809,232,1161,9390,155,1161,,,17068,,,49,643,4876,292877,292877,5519,292877,0,16
20200620,VA,57443,473961,880,8487,7607,1607,8487,,,54953,1504,103,51,650,18343,531707,531404,18993,531404,5,62
20200620,VI,74,2492,,,64,6,,,,,6,,78,0,42,2586,2566,42,2566,0,0
20200620,VT,1147,55881,9,,920,56,,,,1147,56,,50,3,1138,57028,57028,1141,57028,0,0
20200620,WA,28680,446471,245,4003,,1255,4003,,,28658,1255,,53,14,675,475151,475151,689,475151,10,44
20200620,WI,27326,454563,239,3203,18951,744,3203,,,24539,744,,55,413,9812,482044,481889,10225,481889,14,26
20200620,WV,2486,145910,22,,1669,88,,,,2403,,,54,51,2331,148396,148396,2382,148396,0,0
20200620,WY,1179,26162,8,98,896,20,98,1086,35141,930,,,56,6,-9139,27341,27341,-9133,27341,0,0
20200621,AK,755,87296,15,,475,12,,,,755,12,,2,12,1121,88051,88051,1133,88051,0,0
20200621,AL,30021,314657,625,2460,15974,839,2460,,,29598,829,10,1,472,4683,344678,344678,5155,344678,1,17
20200621,AR,15142,227092,240,1152,10082,224,1152,,,15142,,,5,0,0,242234,242234,0,242234,0,52
20200621,AS,0,174,,,,0,,,,0,,,60,0,0,174,174,0,174,0,0
20200621,AZ,52390,367354,1942,4255,7387,1339,4255,,,52018,1248,91,4,2592,11872,419744,419744,14464,419744,1,3
20200621,CA,173824,3145432,4679,,,5495,,,,173824,,,6,4515,80329,3319256,3319256,84844,3319256,71,0
20200621,CO,30349,248037,255,5323,4309,1429,5323,,,27608,,,8,162,5155,278386,278386,5317,278386,0,5
20200621,CT,45755,352175,149,10099,7842,4260,10099,,,43415,3401,859,9,40,2003,397930,397930,2043,397930,9,0
20200621,DC,10020,69502,168,,1172,533,,,,,,,11,36,1533,79522,79522,1569,79522,2,0
20200621,DE,10775,84199,79,,6459,504,,,,9724,446,58,10,94,2464,94974,94974,2558,94974,0,0
20200621,FL,97291,1502005,,13325,,3254,13325,127837,1758538,97291,3254,,12,3494,34530,1600921,1599296,38024,1599296,17,98
20200621,GA,64701,633606,960,9837,,2643,9837,58928,639379,64701,,,13,892,3031,698307,698307,3923,698307,1,0
20200621,GU,222,9788,0,,173,5,,214,9852,214,,,66,0,0,10010,10010,0,10010,0,0
20200621,HI,803,67057,,96,644,17,96,,,,,,15,14,1112,67860,67860,1126,67860,0,0
20200621,IA,25963,231189,170,,16068,685,,,,25963,,,19,467,6478,257152,257152,6945,257152,4,0
20200621,ID,4006,68962,31,283,3305,89,283,,,3585,69,20,16,135,1637,72968,72968,1772,72968,0,4
20200621,IL,137762,1224022,1631,,,6851,,,,136762,6647,204,17,658,23158,1361784,1361784,23816,1361784,22,0
20200621,IN,42423,369497,744,6788,31302,2540,6788,,,,2350,190,18,362,9756,411920,411920,10118,411920,4,33
20200621,KS,12059,135590,,1035,715,254,1035,,,,,,20,0,0,147649,147649,0,147649,0,0
20200621,KY,13750,303531,354,2522,3530,526,2522,,,13369,523,3,21,120,0,317281,317281,120,317281,2,0
20200621,LA,49778,561034,589,,37017,3105,,,,,2993,112,22,393,5603,610812,610812,5996,610812,1,0
20200621,MA,107061,666259,927,11085,91404,7858,11085,,,102333,7677,181,25,125,8258,773320,773320,8383,773320,30,9
20200621,MD,64306,404725,608,10544,4773,3066,10544,,,64306,2937,129,24,350,6401,469031,469031,6751,469031,14,47
20200621,ME,2957,78033,26,336,2391,102,336,3619,76924,2629,102,,23,19,1395,80990,80990,1414,80990,0,3
20200621,MI,67711,839715,557,,49290,6090,,84246,839715,61230,5846,244,26,166,12626,907426,907426,12792,907426,3,0
20200621,MN,32920,471443,322,3797,28663,1412,3797,,,32920,1380,32,27,453,11867,504363,504363,12320,504363,8,30
20200621,MO,18003,297154,415,,,956,,17275,252506,18003,,,29,413,3629,315157,315157,4042,315157,1,0
20200621,MP,30,8139,,,19,2,,,,30,2,,69,0,0,8169,8169,0,8169,0,0
20200621,MS,20641,218074,689,2767,15323,938,2767,,,20500,922,16,28,0,0,238715,238715,0,238715,0,0
20200621,MT,717,69640,15,89,548,20,89,,,717,,,30,19,808,70357,70357,827,70357,0,4
20200621,NC,52801,692974,845,,29219,1220,,,,52801,1220,,37,1412,13022,745775,745775,14434,745775,8,0
20200621,ND,3288,92885,31,216,2910,71,216,,,3288,65,6,38,37,1905,96173,96173,1942,96173,0,3
20200621,NE,17707,136534,140,1212,11565,244,1212,,,17707,,,31,116,2271,154241,154241,2387,154241,0,12
20200621,NH,5518,100367,55,551,4244,339,551,,,5518,,,33,32,286,105885,105885,318,105885,2,2
20200621,NJ,169142,1075825,1105,19267,29450,12870,19267,,,169142,12870,,34,308,25786,1244967,1244967,26094,1244967,13,0
20200621,NM,10565,282866,134,1746,4684,469,1746,,,10565,,,35,305,8524,293431,293431,8829,293431,5,11
20200621,NV,13205,228486,370,,652,492,,,,13205,,,32,274,2454,241691,241691,2728,241691,1,0
20200621,NY,387936,3007383,1142,89995,69506,24725,89995,,,387936,,,36,664,66862,3395319,3395319,67526,3395319,15,0
20200621,OH,44808,598413,496,7242,,2700,7242,,,41578,2463,237,39,546,12710,643221,643221,13256,643221,3,41
20200621,OK,10515,271925,197,1243,7531,369,1243,11340,271925,10037,,,40,478,0,282440,282440,478,282440,1,14
20200621,OR,6937,195674,154,946,2533,190,946,,,6937,,,41,187,8329,202611,202611,8516,202611,1,0
20200621,PA,81730,576015,735,,62932,6423,,,,79405,,,42,464,9554,657745,657745,10018,657745,4,0
20200621,PR,6525,113280,71,,,149,,2326,112331,1533,57,92,72,62,0,119805,119805,62,119805,2,0
20200621,RI,16476,125701,123,1922,1515,894,1922,23298,201860,16476,,,44,27,623,142177,142177,650,142177,0,0
20200621,SC,24693,277974,692,2294,10790,653,2294,32592,270043,24661,653,0,45,907,5511,302667,302667,6418,302667,9,0
20200621,SD,6297,66729,89,608,5389,81,608,,,,,,46,72,1039,73026,73026,1111,73026,0,10
